frame,obj_cls,obj_id,x,y,w,h
864,0,5,758.0155,324.93793,125.69623,94.20709
864,0,6,631.3405,603.74866,75.67041,171.8393
864,0,7,72.7548,431.10065,145.5096,69.5408
864,0,9,1057.4417,168.47534,73.81537,160.38593
865,0,1,930.3794,263.65088,68.802185,155.87881
865,0,2,578.8828,305.16635,84.85437,131.22285
865,0,3,1075.0146,581.06085,117.3338,108.5177
865,0,5,758.0049,325.29156,125.31293,93.86734
865,0,6,631.14453,603.36725,75.33624,171.74756
865,0,7,72.76174,431.04593,145.52348,69.5708
865,0,9,1057.4049,168.67279,73.62744,160.3842
866,0,1,930.27563,263.71518,68.99579,155.75679
866,0,2,578.9282,305.2271,84.73993,130.96638
866,0,3,1074.9315,581.0918,117.15668,108.44098
866,0,5,758.0062,325.43567,125.17877,93.71445
866,0,6,631.07556,603.2269,75.05493,171.71185
866,0,7,72.74715,431.02747,145.4943,69.56491
866,0,9,1057.3887,168.7549,73.451355,160.36777
867,0,1,930.2471,263.74283,69.20215,155.71284
867,0,2,578.9434,305.25327,84.72595,130.87215
867,0,3,1074.9084,581.099,117.053894,108.42316
867,0,5,758.00366,325.4771,125.19855,93.68521
867,0,6,631.05695,603.178,74.809326,171.69873
867,0,7,72.72473,431.02667,145.44946,69.54529
867,0,9,1057.3859,168.78029,73.291565,160.35052
868,0,1,930.25037,263.7511,69.398865,155.70221
868,0,2,578.93134,305.26617,84.739746,130.8311
868,0,3,1074.8752,581.1057,116.95624,108.408875
868,0,5,757.99963,325.48627,125.25421,93.68732
868,0,6,631.0598,603.1802,74.589966,171.69135
868,0,7,72.720856,431.02106,145.44171,69.55176
868,0,9,1057.385,168.79453,73.15204,160.34763
869,0,1,930.25415,263.75272,69.58307,155.70634
869,0,2,578.92554,305.26947,84.77179,130.82185
869,0,3,1074.8635,581.10583,116.878784,108.407166
869,0,5,757.99634,325.48584,125.30914,93.69339
869,0,6,631.06177,603.194,74.39032,171.6839
869,0,7,72.72007,431.01538,145.44014,69.56287
869,0,9,1057.3899,168.80016,73.026184,160.3468
870,0,1,930.26105,263.75018,69.749146,155.70755
870,0,2,578.9216,305.27155,84.80908,130.82838
870,0,3,1074.8575,581.1056,116.80957,108.40698
870,0,5,757.9957,325.4776,125.35248,93.69119
870,0,6,631.0676,603.2,74.21423,171.68518
870,0,7,72.71247,431.01727,145.42494,69.56244
870,0,9,1057.3878,168.80414,72.91022,160.3414
871,0,1,930.2644,263.75122,69.896545,155.70029
871,0,2,578.9215,305.27017,84.84845,130.84233
871,0,3,1074.8699,581.09937,116.76367,108.42047
871,0,5,757.99335,325.47607,125.40369,93.69943
871,0,6,631.067,603.2077,74.04816,171.67175
871,0,7,72.707565,431.01935,145.37683,69.55597
871,0,9,1057.391,168.80469,72.80304,160.32932
872,0,1,930.14124,263.91492,69.96796,155.52972
872,0,2,579.04175,305.59894,83.90216,129.05667
872,0,3,1074.8616,581.5285,117.12952,108.96411
872,0,5,758.15027,326.06207,125.461975,93.72525
872,0,6,630.84045,602.7455,73.50928,170.81787
872,0,7,72.72382,430.95367,145.37602,69.57324
872,0,9,1057.3293,168.36008,72.35889,159.6435
873,0,1,930.0989,263.9662,70.081604,155.4888
873,0,2,579.14276,305.5548,83.84473,128.71555
873,0,3,1074.8572,581.6925,117.149536,109.1673
873,0,5,758.2209,326.28232,125.483154,93.72577
873,0,6,630.7561,602.54,73.24005,170.5647
873,0,7,72.74218,430.93143,145.3673,69.583984
873,0,9,1057.3083,168.17833,72.119446,159.37845
874,0,1,930.08203,263.97775,70.18378,155.44032
874,0,2,579.1188,305.69684,83.73932,128.28543
874,0,3,1074.8696,581.74695,117.06702,109.25629
874,0,5,758.2411,326.34717,125.55231,93.76474
874,0,6,630.73267,602.4873,73.025024,170.3924
874,0,7,72.7328,430.91632,145.3281,69.579956
874,0,9,1057.3096,168.11482,71.97052,159.27734
875,0,1,930.0836,263.98035,70.288086,155.42638
875,0,2,579.1099,305.75214,83.79578,128.1314
875,0,3,1074.8615,581.7628,116.945984,109.29718
875,0,5,758.24817,326.37476,125.57489,93.76938
875,0,6,630.7195,602.4876,72.85773,170.28662
875,0,7,72.736336,430.9079,145.33736,69.59946
875,0,9,1057.3141,168.11267,71.84735,159.20833
876,0,1,930.0809,264.00854,70.38855,155.41837
876,0,2,579.11206,305.80438,83.94171,128.14424
876,0,3,1074.8378,581.79016,116.74774,109.24841
876,0,5,758.25195,326.35358,125.627686,93.80191
876,0,6,630.7305,602.46515,72.747314,170.31042
876,0,7,72.79219,430.87317,145.3775,69.628815
876,0,9,1057.2935,168.08406,71.77124,159.24597
877,0,1,930.08484,264.01398,70.50134,155.4681
877,0,2,579.0837,305.82977,84.11243,128.2115
877,0,3,1074.8405,581.78357,116.59711,109.23047
877,0,5,758.2561,326.35535,125.63605,93.79718
877,0,6,630.7561,602.42505,72.682556,170.44745
877,0,7,72.81514,430.8626,145.34125,69.61713
877,0,9,1057.2783,168.04578,71.71936,159.32849
878,0,1,930.08307,264.01788,70.58032,155.45576
878,0,2,579.0644,305.85834,84.28137,128.29973
878,0,3,1074.8324,581.7777,116.479065,109.23291
878,0,5,758.2445,326.34802,125.651306,93.79782
878,0,6,630.76245,602.4132,72.595276,170.50238
878,0,7,72.826164,430.85248,145.31627,69.609985
878,0,9,1057.2712,168.02744,71.66211,159.37642
879,0,1,930.15906,264.8509,70.05121,153.86198
879,0,2,579.3618,305.69275,84.00659,127.79581
879,0,3,1074.8336,582.39746,117.02643,110.02124
879,0,5,758.86597,327.09454,124.65314,92.85306
879,0,6,630.4626,601.98175,72.24597,170.13025
879,0,7,72.81656,430.8946,145.29819,69.60452
879,0,9,1057.264,167.32932,71.3515,158.97282
880,0,1,930.18823,265.17163,69.95813,153.27823
880,0,2,579.47125,305.6288,83.93787,127.616806
880,0,3,1074.843,582.631,117.08093,110.321594
880,0,5,759.09705,327.36298,124.44391,92.51907
880,0,6,630.34485,601.8186,72.01691,169.99744
880,0,7,72.767296,431.0525,144.4692,69.12698
880,0,9,1057.2615,167.08366,71.1803,158.853
881,0,1,930.1995,265.28998,70.02136,153.07372
881,0,2,579.50964,305.6095,83.9444,127.557495
881,0,3,1074.8474,582.7122,116.961,110.43518
881,0,5,759.1754,327.456,124.4975,92.3988
881,0,6,630.3076,601.756,71.844055,169.95819
881,0,7,72.739494,431.08768,144.20952,68.928894
881,0,9,1057.2653,166.98059,71.04059,158.77393
882,0,1,930.20483,265.32996,70.131836,153.0054
882,0,2,579.5268,305.59546,83.9751,127.54202
882,0,3,1074.8501,582.7454,116.78088,110.470215
882,0,5,759.1991,327.4831,124.65155,92.36893
882,0,6,630.29065,601.7419,71.69098,169.92981
882,0,7,72.738525,431.0898,144.10468,68.8031
882,0,9,1057.2637,166.95883,70.945435,158.77594
883,0,1,930.20776,265.33673,70.2514,152.98698
883,0,2,579.521,305.58734,84.010376,127.541824
883,0,3,1074.8434,582.74506,116.59326,110.480835
883,0,5,759.2045,327.48712,124.81641,92.36035
883,0,6,630.2933,601.73474,71.55664,169.91302
883,0,7,72.77806,430.983,145.07352,69.289185
883,0,9,1057.2596,166.9364,70.85382,158.76624
884,0,1,930.2169,265.34225,70.36139,152.97795
884,0,2,579.50366,305.56104,84.045715,127.548996
884,0,3,1074.9031,582.7313,116.44916,110.50409
884,0,5,759.19226,327.4962,125.025696,92.40112
884,0,6,630.29504,601.65234,71.51874,170.11127
884,0,7,72.73389,431.0597,144.54324,68.97177
884,0,9,1057.2682,166.97098,70.799866,158.82787
885,0,1,930.5514,266.41064,69.54895,150.82747
885,0,2,579.74396,305.19983,84.15735,127.720764
885,0,3,1075.0793,583.334,117.17578,111.522156
885,0,5,759.37854,328.28864,125.07062,92.29901
885,0,6,630.01025,601.0759,71.11322,169.32855
885,0,7,72.76148,431.1054,144.79424,69.06821
885,0,9,1057.1924,166.2086,70.515625,158.56363
886,0,1,930.6758,266.81726,69.33429,150.01883
886,0,2,579.83057,305.0667,84.20026,127.78897
886,0,3,1075.148,583.55615,117.262634,111.90497
886,0,5,759.4454,328.58615,125.18213,92.25885
886,0,6,629.90393,600.8573,70.92938,169.05634
886,0,7,72.77425,431.12024,144.91998,69.106476
886,0,9,1057.1665,165.94814,70.33118,158.4863
887,0,1,930.72375,266.97925,69.361755,149.77756
887,0,2,579.86584,305.0183,84.21991,127.82065
887,0,3,1075.171,583.63586,117.11426,112.03473
887,0,5,759.4695,328.69153,125.31555,92.24631
887,0,6,629.8692,600.7921,70.813354,168.92792
887,0,7,72.77947,431.12808,144.98784,69.118835
887,0,9,1057.1672,165.82806,70.183716,158.45467
888,0,1,930.73376,267.01935,69.4635,149.72595
888,0,2,579.8748,305.00223,84.240845,127.859726
888,0,3,1075.1826,583.66187,116.90137,112.07617
888,0,5,759.46936,328.7227,125.45239,92.24548
888,0,6,629.85785,600.7715,70.7395,168.88586
888,0,7,72.782646,431.13043,145.04146,69.12668
888,0,9,1057.1547,165.78964,70.05493,158.44513
889,0,1,930.7351,267.02316,69.57556,149.72314
889,0,2,579.8761,304.9995,84.243286,127.86771
889,0,3,1075.1859,583.6672,116.684875,112.092285
889,0,5,759.4681,328.72852,125.58606,92.25235
889,0,6,629.8562,600.77124,70.683044,168.87238
889,0,7,72.78191,431.1304,145.08235,69.13013
889,0,9,1057.1517,165.78172,69.94141,158.44168
890,0,1,930.73566,267.0207,69.68933,149.74763
890,0,2,579.87646,304.9958,84.24481,127.874664
890,0,3,1075.1884,583.66724,116.47241,112.09003
890,0,5,759.46576,328.72385,125.704346,92.255615
890,0,6,629.8586,600.7742,70.638306,168.87543
890,0,7,72.78125,431.13058,145.11606,69.13165
890,0,9,1057.1473,165.77899,69.83905,158.44237
891,0,1,930.7388,267.01233,69.78693,149.75948
891,0,2,579.8761,304.99573,84.245056,127.87627
891,0,3,1075.1752,583.6699,116.25879,112.06848
891,0,5,759.46423,328.71765,125.813416,92.26193
891,0,6,629.8626,600.78015,70.599365,168.88214
891,0,7,72.7824,431.13116,145.14494,69.13217
891,0,9,1057.1575,165.78354,69.754395,158.45625
892,0,1,931.0493,267.5263,69.61182,149.22958
892,0,2,579.80835,304.19934,85.1452,129.54605
892,0,3,1075.2845,584.5189,117.15576,113.35736
892,0,5,759.4116,329.06186,125.74768,92.168274
892,0,6,629.69696,600.3701,70.16467,167.83191
892,0,7,72.782524,431.08737,144.95079,69.01288
892,0,9,1056.9235,165.10779,69.98749,159.58163
893,0,1,931.1633,267.71393,69.56793,148.98778
893,0,2,579.79065,303.88135,85.36719,130.1645
893,0,3,1075.3252,584.82556,117.26837,113.856384
893,0,5,759.37866,329.21088,125.70355,92.0856
893,0,6,629.631,600.2124,70.00061,167.43744
893,0,7,72.78612,431.0786,144.89218,68.95932
893,0,9,1056.8136,164.86325,69.92572,159.9867
894,0,1,931.20264,267.7435,69.61383,148.9503
894,0,2,579.79553,303.77902,85.36536,130.41908
894,0,3,1075.3497,584.93115,117.08612,114.0332
894,0,5,759.3922,329.26318,125.6496,91.99704
894,0,6,629.60803,600.1898,69.95392,167.33142
894,0,7,72.7897,431.0716,144.87244,68.92392
894,0,9,1056.7671,164.76808,69.78784,160.16794
895,0,1,931.2108,267.75842,69.679565,148.96268
895,0,2,579.79974,303.71906,85.24158,130.46597
895,0,3,1075.3684,584.9636,116.81445,114.094055
895,0,5,759.34204,329.35358,125.52673,91.83438
895,0,6,629.6196,600.1866,69.92554,167.27673
895,0,7,72.79344,431.0639,144.89877,68.91266
895,0,9,1056.7671,164.6921,69.59119,160.15646
896,0,1,931.4971,267.9971,69.37207,148.29408
896,0,2,579.7544,303.31653,85.819885,131.78398
896,0,3,1075.2852,585.21155,116.39282,114.033875
896,0,5,759.4378,329.90552,125.14929,91.46243
896,0,6,629.5634,600.0693,69.87195,167.22461
896,0,7,72.81134,430.77573,144.89099,68.890564
896,0,9,1056.5294,164.22432,69.47876,160.52893
897,0,1,931.60156,268.09625,69.25342,148.02438
897,0,2,579.7356,303.14362,85.87439,132.2579
897,0,3,1075.2561,585.286,116.06653,114.03717
897,0,5,759.48157,330.10843,125.10626,91.345764
897,0,6,629.5375,600.02527,69.83777,167.20575
897,0,7,72.81225,430.66913,144.89735,68.87622
897,0,9,1056.4436,164.06586,69.279175,160.63406
898,0,1,931.64105,268.11703,69.23132,147.96748
898,0,2,579.7213,303.04977,85.710205,132.34746
898,0,3,1075.2515,585.3091,115.74103,114.0058
898,0,5,759.4938,330.2129,125.078125,91.239655
898,0,6,629.52386,599.9895,69.8208,167.23126
898,0,7,72.80971,430.63318,144.9285,68.87656
898,0,9,1056.4016,163.99686,69.08368,160.70212
899,0,1,931.65424,268.11658,69.25134,148.00327
899,0,2,579.7185,303.0246,85.53467,132.39066
899,0,3,1075.2498,585.3033,115.47522,114.01001
899,0,5,759.51,330.23523,125.15173,91.214325
899,0,6,629.5077,599.97095,69.800415,167.24188
899,0,7,72.80765,430.81183,144.77756,68.76541
899,0,9,1056.4049,163.945,68.87067,160.67355
900,0,1,931.65466,268.06058,69.21454,147.89433
900,0,2,579.7365,302.99844,85.28906,132.29543
900,0,3,1075.2445,585.32684,115.19574,113.968994
900,0,5,759.51874,330.27023,125.12781,91.121826
900,0,6,629.50464,600.00525,69.77136,167.22833
900,0,7,72.8014,430.70868,145.03264,68.88516
900,0,9,1056.3973,163.89009,68.7099,160.71902
901,0,1,931.6632,268.04715,69.20734,147.84346
901,0,2,579.76746,303.01175,85.11322,132.30254
901,0,3,1075.2235,585.32916,114.96857,113.95776
901,0,5,759.5387,330.26575,125.16205,91.08319
901,0,6,629.50476,600.00415,69.74841,167.2221
901,0,7,72.81291,430.66876,145.15442,68.94168
901,0,9,1056.4004,163.86829,68.548645,160.73141
902,0,1,932.28955,267.7166,69.45361,148.7026
902,0,2,579.7549,302.59747,85.42999,133.25014
902,0,3,1075.301,585.66724,114.78088,114.06146
902,0,5,759.8442,331.19897,124.61743,90.61578
902,0,6,629.33826,600.6645,70.082886,168.40417
902,0,7,72.79601,430.59518,145.3709,69.06256
902,0,9,1056.3972,162.67271,69.2038,162.97144
903,0,1,932.5219,267.5943,69.47473,149.05461
903,0,2,579.74963,302.44156,85.38629,133.59514
903,0,3,1075.3281,585.82007,114.49762,114.03424
903,0,5,759.9595,331.54803,124.474915,90.448944
903,0,6,629.27673,600.90845,70.13129,168.8717
903,0,7,72.79151,430.56824,145.43214,69.10748
903,0,9,1056.4016,162.24933,69.28693,163.80684
904,0,1,932.5394,267.9173,69.12555,148.48196
904,0,2,579.7401,302.38342,85.21661,133.69781
904,0,3,1075.3368,585.8783,114.2381,114.00482
904,0,5,760.0018,331.66647,124.47693,90.39429
904,0,6,629.2333,600.9127,70.129395,169.20453
904,0,7,72.791824,430.5554,145.43835,69.12451
904,0,9,1056.4062,162.08331,69.1651,164.0975
905,0,1,932.54364,268.0366,68.95264,148.273
905,0,2,579.73517,302.35974,85.015015,133.71188
905,0,3,1075.3383,585.8956,114.01587,113.99078
905,0,5,760.01526,331.701,124.52649,90.37967
905,0,6,629.22644,600.92224,70.04657,169.3064
905,0,7,72.7892,430.5522,145.42807,69.13309
905,0,9,1056.406,162.0381,68.98712,164.20367
906,0,1,932.53784,268.07672,68.85077,148.19963
906,0,2,579.73254,302.33817,84.80481,133.67546
906,0,3,1075.3396,585.89746,113.81824,113.98151
906,0,5,760.0182,331.70685,124.58942,90.3797
906,0,6,629.2138,600.9248,69.947266,169.34222
906,0,7,72.789825,430.5487,145.40933,69.13599
906,0,9,1056.4062,162.03288,68.80054,164.23892
907,0,1,932.53687,268.07913,68.7887,148.20905
907,0,2,579.7302,302.35355,84.64032,133.68915
907,0,3,1075.3384,585.8933,113.637085,113.97107
907,0,5,760.01733,331.70068,124.6543,90.385254
907,0,6,629.2153,600.92773,69.85571,169.36615
907,0,7,72.79111,430.5481,145.39209,69.13861
907,0,9,1056.4031,162.03091,68.59857,164.18803
908,0,1,932.541,268.1176,68.72327,148.19255
908,0,2,579.74945,302.41956,84.53284,133.79433
908,0,3,1075.3367,585.8921,113.46472,113.95117
908,0,5,760.0139,331.69672,124.70563,90.38254
908,0,6,629.2129,600.9302,69.77008,169.38495
908,0,7,72.783295,430.56598,145.43079,69.17258
908,0,9,1056.3806,162.0309,68.43201,164.18936
909,0,1,933.43085,267.70212,68.82593,149.04156
909,0,2,579.695,302.509,84.53833,134.1588
909,0,3,1075.4934,586.5526,113.9494,114.80017
909,0,5,760.74817,332.13562,124.045715,89.703674
909,0,6,629.0701,600.7265,69.49841,168.98914
909,0,7,72.753555,430.73657,145.06723,68.97644
909,0,9,1056.5046,162.21521,68.287964,164.13202
910,0,1,933.7776,267.55112,68.699524,149.3348
910,0,2,579.67346,302.542,84.41858,134.29196
910,0,3,1075.5802,586.77466,113.98517,115.16449
910,0,5,761.0161,332.29,123.9256,89.43463
910,0,6,629.0227,600.6824,69.30438,168.7685
910,0,7,72.74913,430.80658,144.93167,68.88794
910,0,9,1056.5419,162.29391,68.15619,164.08487
911,0,1,933.89185,267.49274,68.51764,149.46292
911,0,2,579.66296,302.55585,84.259705,134.33322
911,0,3,1075.5864,586.8609,113.80286,115.28418
911,0,5,761.11523,332.33594,124.03705,89.35275
911,0,6,629.0097,600.672,69.178345,168.67792
911,0,7,72.73858,430.8479,144.86342,68.83145
911,0,9,1056.5609,162.32469,68.04883,164.0636
912,0,1,933.9336,267.4753,68.32745,149.52116
912,0,2,579.6667,302.55972,84.09827,134.34088
912,0,3,1075.5834,586.8916,113.56079,115.313965
912,0,5,761.1454,332.35236,124.211365,89.3338
912,0,6,628.9988,600.68066,69.07257,168.61542
912,0,7,72.73901,430.85938,144.87778,68.81662
912,0,9,1056.5673,162.3506,67.94971,164.04196
913,0,1,933.93994,267.46472,68.134094,149.53151
913,0,2,579.6687,302.5629,83.94653,134.33952
913,0,3,1075.5822,586.8993,113.31958,115.318054
913,0,5,761.1553,332.3534,124.39276,89.33331
913,0,6,628.9945,600.68555,68.98993,168.59253
913,0,7,72.740364,430.86145,144.91225,68.8136
913,0,9,1056.5625,162.36302,67.857056,164.01834
914,0,1,933.93994,267.46658,67.96106,149.54231
914,0,2,579.6709,302.56406,83.80316,134.32726
914,0,3,1075.5828,586.8928,113.101746,115.32257
914,0,5,761.15424,332.34665,124.557495,89.3324
914,0,6,628.9983,600.68604,68.92096,168.58368
914,0,7,72.741165,430.86188,144.94992,68.813934
914,0,9,1056.56,162.37888,67.78314,164.0208
915,0,1,933.9315,267.4679,67.79169,149.52344
915,0,2,579.66626,302.5683,83.67627,134.32303
915,0,3,1075.5859,586.88837,112.89636,115.316895
915,0,5,761.1528,332.33667,124.707886,89.3306
915,0,6,629.0053,600.6792,68.86731,168.59515
915,0,7,72.74211,430.86597,144.97284,68.808014
915,0,9,1056.5566,162.36371,67.708374,164.00392
916,0,1,934.0128,267.7646,67.498535,149.08315
916,0,2,579.5537,302.3061,83.71393,134.64311
916,0,3,1075.5082,588.227,114.16901,117.25244
916,0,5,762.2384,333.02032,124.27106,88.67105
916,0,6,628.9167,600.2435,68.564575,167.98492
916,0,7,72.79936,430.63403,145.3736,69.014435
916,0,9,1056.876,162.18982,67.504944,163.40218
917,0,1,934.03986,267.8786,67.33472,148.91005
917,0,2,579.5134,302.206,83.63733,134.75699
917,0,3,1075.4768,588.7253,114.31445,117.986084
917,0,5,762.7073,333.4231,123.96692,88.11023
917,0,6,628.8639,600.1008,68.39459,167.68793
917,0,7,72.82847,430.54657,145.51881,69.098175
917,0,9,1056.9943,162.11133,67.45648,163.18771
918,0,1,934.0458,267.90784,67.223694,148.83028
918,0,2,579.5077,302.16412,83.51776,134.7808
918,0,3,1075.4651,588.91187,114.03186,118.22284
918,0,5,762.86584,333.568,124.161865,87.94144
918,0,6,628.8457,600.0199,68.33453,167.66388
918,0,7,72.84689,430.5033,145.50775,69.10199
918,0,9,1057.0403,162.08493,67.459045,163.10129
919,0,1,934.041,267.9142,67.13794,148.79712
919,0,2,579.48926,302.1552,83.41632,134.81169
919,0,3,1075.4741,588.9641,113.67352,118.33618
919,0,5,762.91284,333.61133,124.4845,87.894806
919,0,6,628.84406,599.9907,68.2793,167.62897
919,0,7,72.851616,430.49738,145.51283,69.11429
919,0,9,1057.054,162.00587,67.5014,163.12726
920,0,1,934.0333,267.9598,67.09802,148.85236
920,0,2,579.4828,302.1813,83.32941,134.84526
920,0,3,1075.4728,588.9737,113.27997,118.365845
920,0,5,762.9462,333.59125,124.92505,87.97562
920,0,6,628.8314,599.9909,68.24634,167.63867
920,0,7,72.841484,430.50894,145.55956,69.15167
920,0,9,1057.0577,162.00089,67.5271,163.11322
921,0,1,934.0294,268.00015,67.05646,148.893
921,0,2,579.49316,302.17902,83.21161,134.81119
921,0,3,1075.4658,588.9662,112.88263,118.34631
921,0,5,762.95276,333.56845,125.29028,88.02728
921,0,6,628.8279,599.9892,68.217285,167.65503
921,0,7,72.8179,430.529,145.6358,69.21127
921,0,9,1057.0331,161.99872,67.52319,163.03325
922,0,1,932.9371,269.01294,66.63782,147.15536
922,0,2,579.37537,301.8956,83.415344,135.44019
922,0,3,1075.6206,590.2191,114.12402,120.41339
922,0,5,764.13184,334.24518,125.422424,87.71988
922,0,6,628.79596,599.6349,67.98877,167.13904
922,0,7,72.79701,430.85086,145.59402,69.28851
922,0,9,1057.2758,161.93977,66.95264,161.23697
923,0,1,932.5106,269.39087,66.66376,146.49174
923,0,2,579.3296,301.83612,83.4433,135.77182
923,0,3,1075.6968,590.67645,114.20087,121.19556
923,0,5,764.73865,334.37012,125.56708,87.43915
923,0,6,628.7982,599.5664,67.84027,166.79755
923,0,7,72.7799,430.9661,145.5598,69.32129
923,0,9,1057.3472,161.8547,66.802795,160.48859
924,0,1,932.3856,269.56708,66.894226,146.34355
924,0,2,579.2972,301.81952,83.3573,135.89206
924,0,3,1075.7196,590.8419,113.86578,121.48132
924,0,5,764.9581,334.40262,125.8844,87.31177
924,0,6,628.7761,599.5719,67.77814,166.6496
924,0,7,72.74466,430.99033,145.48932,69.29016
924,0,9,1057.3794,161.87143,66.861694,160.27655
925,0,1,932.3353,269.62842,67.15747,146.31741
925,0,2,579.2859,301.79285,83.19525,135.85548
925,0,3,1075.7255,590.9004,113.39252,121.560486
925,0,5,765.0371,334.4157,126.2381,87.23102
925,0,6,628.7469,599.57336,67.75745,166.58606
925,0,7,72.758286,430.9675,145.51657,69.31421
925,0,9,1057.4149,161.88443,66.96063,160.17247
926,0,1,931.8595,270.25464,67.11859,145.22556
926,0,2,579.25336,301.5764,83.34741,136.41931
926,0,3,1075.7518,591.2313,113.19977,122.003235
926,0,5,765.54047,334.95804,126.49805,87.02521
926,0,6,628.64825,599.38654,67.53381,166.01831
926,0,7,72.780846,430.97018,145.56169,69.37274
926,0,9,1057.4702,161.5723,66.722534,159.2388
